,requested,loan_purpose,credit,annual_income,apr,clicked_at
310514,10000.0,1,4,20000.0,159.99,0
226778,800.0,2,4,30000.0,249.0,0
71351,2000.0,2,1,54000.0,159.0,0
332196,1000.0,4,2,60000.0,35.99,0
50476,2000.0,6,4,35004.0,211.0,0
229743,1000.0,2,4,18000.0,159.0,0
2396,5000.0,2,2,90000.0,27.65,0
257159,6000.0,2,1,78000.0,98.541,0
127970,20000.0,10,2,140000.0,33.87,0
98321,15000.0,2,1,42000.0,22.95,0
360169,4000.0,2,4,55000.0,64.772,0
396563,999.0,2,4,78000.0,26.98,0
219323,15000.0,4,2,93000.0,16.15,0
211755,1000.0,2,4,36000.0,199.0,0
103884,9000.0,2,2,97000.0,10.12,0
453065,10000.0,2,2,63000.0,33.64,0
427201,9500.0,11,1,55558.0,32.95,0
389578,20000.0,2,1,215000.0,13.62,0
58767,1000.0,2,4,48000.0,149.0,0
278937,500.0,2,4,36000.0,149.0,0
334069,5000.0,2,3,42000.0,25.32,0
388873,5000.0,15,1,38000.0,33.85,0
260492,8500.0,2,4,72000.0,35.99,0
397367,1000.0,4,2,44400.0,98.468,0
257406,1000.0,2,4,72000.0,148.692,0
4111,1000.0,2,1,42000.0,208.56,0
395562,40000.0,5,3,162500.0,17.37,0
128563,7000.0,2,1,41000.0,17.23,0
410874,1000.0,2,4,48000.0,149.0,0
128281,5000.0,4,3,43000.0,17.95,0
6136,10000.0,2,3,130250.0,20.45,0
408898,2000.0,2,1,122400.0,5.94,0
255576,200.0,2,1,36000.0,211.0,0
178018,15000.0,3,2,48000.0,19.43,0
71709,999.0,2,4,48000.0,149.0,0
37348,1000.0,2,4,18000.0,149.0,0
142386,8500.0,2,1,60000.0,27.1361,0
171715,26500.0,2,3,150000.0,8.0472,0
248022,1000.0,2,1,25008.0,199.0,0
217431,75000.0,4,1,80000.0,34.99,0
81257,1000.0,2,1,13716.0,208.56,0
339122,1000.0,4,2,60000.0,98.627,0
288578,2000.0,2,1,40800.0,292.0,0
100220,500.0,2,4,42000.0,149.0,0
177963,1000.0,2,4,48000.0,149.0,0
24899,15000.0,5,3,63317.0,25.12,0
415435,2000.0,2,1,72000.0,149.0,0
109229,500.0,2,4,62400.0,149.0,0
70249,1000.0,4,2,24000.0,35.99,0
387582,1000.0,2,4,30000.0,149.0,0
312062,500.0,2,4,18000.0,149.0,0
368244,20000.0,2,2,70000.0,24.95,0
406658,500.0,2,1,42000.0,292.0,0
413334,500.0,2,1,30000.0,211.0,0
392874,1000.0,2,1,65004.0,98.491,0
143292,20000.0,2,2,36000.0,11.84,0
313242,2000.0,2,1,66000.0,10.97,0
135744,1000.0,2,2,60000.0,98.645,0
111174,1000.0,2,4,60000.0,149.0,0
433326,10000.0,4,1,222000.0,98.976,0
73811,1000.0,2,4,72000.0,20.46,0
383461,10000.0,2,1,48000.0,29.77,0
329823,5000.0,3,2,65000.0,20.04,0
269896,1000.0,2,4,39000.0,159.0,0
420745,15000.0,2,1,89808.0,15.29,0
351455,1000.0,4,2,36000.0,34.99,0
328496,1000.0,2,1,12000.0,208.56,0
283274,12500.0,5,2,65000.0,13.18,0
160383,1000.0,4,2,54000.0,35.99,0
42090,1000.0,4,4,25008.0,211.0,0
263117,11058.0,2,2,206875.0,14.92,0
47619,32000.0,2,3,72000.0,17.37,0
2423,1000.0,2,4,24000.0,149.0,0
40500,1000.0,2,4,66000.0,149.0,0
46124,1000.0,4,2,36000.0,34.99,0
26878,1000.0,5,1,24000.0,199.0,0
384175,500.0,2,4,24000.0,125.0,0
116179,38000.0,2,4,60000.0,31.77,0
319789,15000.0,23,3,45000.0,18.3,0
457200,2000.0,2,1,54000.0,149.0,0
189245,1000.0,2,4,30000.0,35.99,0
245647,1000.0,2,4,36000.0,199.0,0
60654,1000.0,2,4,48000.0,159.0,0
118046,999.0,2,4,12000.0,175.0,0
175725,1000.0,2,4,30000.0,159.0,0
432943,500.0,2,1,36000.0,292.0,0
348671,13000.0,2,2,48000.0,25.71,0
74083,500.0,2,4,30000.0,35.63,0
265718,800.0,2,4,19200.0,149.0,0
4799,800.0,2,4,31200.0,159.0,0
30199,500.0,2,4,48000.0,149.0,0
359678,1000.0,5,2,60000.0,15.32,0
62619,1000.0,2,4,48000.0,149.0,0
45104,8500.0,2,4,65000.0,98.647,0
103873,9000.0,2,2,97000.0,11.2,0
91496,500.0,4,1,30000.0,211.0,0
305975,9500.0,2,2,80000.0,27.65,0
442018,5000.0,4,4,87562.0,27.99,0
42256,1000.0,2,4,48000.0,125.0,0
187538,2000.0,2,1,56400.0,199.0,0
449740,1000.0,14,1,72000.0,211.0,0
32969,25000.0,3,2,379000.0,23.51,0
118450,7000.0,3,1,100000.0,28.81,0
278081,5000.0,5,1,90000.0,23.52,0
79675,28000.0,1,2,99800.0,17.85,0
378139,500.0,2,4,30000.0,149.0,0
254709,2500.0,6,1,53000.0,26.4,0
303239,500.0,2,4,60000.0,149.0,0
145313,800.0,2,4,45000.0,159.0,0
5853,2000.0,2,1,51000.0,34.99,0
181252,2500.0,2,4,43000.0,249.0,0
450057,1000.0,2,1,72000.0,211.0,0
350224,1000.0,2,4,60000.0,149.0,0
288595,100000.0,2,1,600000.0,24.8,0
316140,3000.0,2,2,42000.0,25.85,0
112659,15000.0,10,2,39000.0,23.99,0
135272,2000.0,4,2,38400.0,98.609,0
122725,2000.0,2,1,39600.0,249.0,0
456745,999.0,2,4,36000.0,149.0,0
356290,9500.0,2,2,50000.0,25.99,0
103393,20000.0,3,2,125000.0,19.89,0
137651,1000.0,4,4,30000.0,211.0,0
204062,500.0,2,1,66000.0,208.56,0
193637,15000.0,5,4,144000.0,21.66,0
117477,17000.0,3,1,85952.0,19.62,0
204890,40000.0,3,3,96000.0,13.91,0
445289,6000.0,2,3,100000.0,199.0,0
453575,1000.0,2,4,60000.0,149.0,0
187749,1000.0,2,4,24000.0,64.712,0
38942,800.0,2,4,18000.0,249.0,0
55712,1000.0,6,4,102000.0,159.0,0
161563,10000.0,4,3,70000.0,14.27,0
453895,1000.0,2,2,48000.0,431.436,0
155691,40000.0,3,2,130000.0,22.46,0
180251,30000.0,2,1,65000.0,19.25,0
395070,25000.0,5,3,110000.0,15.99,0
359122,1000.0,2,1,36000.0,64.778,0
339677,1000.0,4,2,24000.0,64.726,0
333371,999.0,2,4,78000.0,149.0,0
412901,999.0,2,4,60000.0,149.0,0
335847,10000.0,7,2,50000.0,24.64,0
412540,1000.0,4,2,60000.0,64.709,0
31269,1000.0,2,1,70800.0,34.99,0
53260,800.0,2,4,24000.0,149.0,0
447499,20000.0,2,1,82000.0,23.99,0
199942,9000.0,3,2,50000.0,19.85,0
402767,40000.0,2,2,31000.0,19.89,0
12693,5000.0,2,3,11064.0,23.05,0
199133,2000.0,2,1,36000.0,149.0,0
68019,230000.0,5,3,108000.0,19.24,0
224355,1000.0,2,4,72000.0,149.0,0
190548,999.0,2,4,38400.0,149.0,0
443589,999.0,2,4,36000.0,149.0,0
302930,2000.0,5,2,54000.0,98.543,0
189579,1000.0,2,4,72000.0,35.99,0
254551,100000.0,2,2,340000.0,15.35,0
409479,1000.0,2,4,78000.0,249.0,0
47354,500.0,4,2,42000.0,22.37,0
219565,999.0,2,4,54000.0,149.0,0
420613,2500.0,4,2,54000.0,148.729,0
214952,10000.0,6,1,30000.0,27.19,0
322618,1000.0,2,4,36000.0,175.0,0
407038,2000.0,2,1,46800.0,149.0,0
344217,5000.0,1,2,55000.0,13.5,0
339321,9300.0,2,1,45000.0,0.3599,0
420351,18000.0,2,1,65000.0,22.21,0
145882,2000.0,4,2,42000.0,149.0,0
194081,16500.0,2,2,44000.0,26.438,0
419688,800.0,2,4,60000.0,149.0,0
197868,30000.0,2,2,50000.0,23.25,0
79957,16000.0,6,3,73000.0,14.79,0
392730,500.0,2,4,36000.0,149.0,0
86201,800.0,2,4,24000.0,149.0,0
310885,10002.0,4,3,65000.0,10.98,0
235854,2000.0,2,1,25200.0,249.0,0
380588,21000.0,2,2,48000.0,25.631,0
152274,1000.0,2,4,36000.0,149.0,0
129142,3000.0,2,1,54000.0,149.0,0
398706,800.0,2,4,30000.0,149.0,0
414280,20000.0,2,1,73500.0,26.6,0
168155,5000.0,2,1,45000.0,24.37,0
39737,500.0,11,1,36000.0,35.99,0
334997,1000.0,4,2,48000.0,148.661,0
141795,800.0,2,4,36000.0,149.0,0
373692,10000.0,20,3,84000.0,15.99,0
154309,20000.0,5,3,82000.0,11.03,0
174334,5000.0,2,2,50000.0,15.19,0
250405,999.0,2,4,36000.0,149.0,0
324372,17000.0,13,3,110000.0,6.94,0
288434,1000.0,2,1,60000.0,24.96,0
264941,1000.0,2,4,18000.0,149.0,0
196184,500.0,8,1,30000.0,149.0,0
370097,12325.0,3,2,120000.0,28.89,0
194547,1000.0,4,2,78456.0,34.99,0
398996,35000.0,2,2,119000.0,23.51,0
95212,500.0,2,4,55008.0,149.0,0
366964,500.0,2,1,27600.0,159.0,0
264709,1000.0,4,2,60000.0,65.009,0
269359,1000.0,2,4,18000.0,159.0,0
107327,50000.0,3,1,60000.0,16.48,0
6271,20000.0,2,3,72000.0,19.89,0
83637,999.0,2,4,60000.0,149.0,0
192632,2000.0,4,1,72000.0,149.0,0
270860,7000.0,2,2,45000.0,23.99,0
242035,5000.0,5,1,54000.0,26.15,0
169008,999.0,2,4,78000.0,21.8,0
175948,5000.0,2,2,37000.0,30.69,0
83404,10000.0,2,2,110000.0,26.07,0
253701,5000.0,2,2,82000.0,14.9555,0
250285,500.0,2,4,30000.0,149.0,0
347840,2000.0,2,1,21000.0,24.77,0
438705,1000.0,2,4,48000.0,175.0,0
322001,1000.0,4,2,60000.0,29.71,0
420334,18000.0,2,1,65000.0,25.94,0
442817,50000.0,5,3,378000.0,20.43,0
48303,1000.0,5,1,18000.0,199.0,0
453155,1000.0,2,3,72000.0,98.649,0
333089,11500.0,3,2,62000.0,22.24,0
264730,5000.0,8,3,12000.0,14.41,0
183672,5000.0,2,2,30000.0,23.85,0
329456,999.0,2,4,36000.0,149.0,0
370244,500.0,4,2,18000.0,23.25,0
128562,7000.0,2,1,41000.0,17.29,0
276181,1000.0,2,2,72000.0,65.014,0
52705,500.0,2,4,18000.0,199.0,0
48243,30000.0,2,3,45000.0,29.99,0
293345,5000.0,2,2,80000.0,11.6,0
25489,1000.0,4,2,72000.0,98.505,0
139872,1500.0,2,1,72000.0,149.0,0
104398,999.0,2,4,78000.0,149.0,0
319955,5000.0,2,2,165000.0,5.04,0
404394,20000.0,3,2,180000.0,25.59,0
193461,16000.0,3,2,103000.0,14.57,0
364983,10000.0,7,2,98000.0,23.88,0
107973,7000.0,2,2,40000.0,29.722,0
158253,1000.0,2,1,60000.0,35.99,0
54684,600.0,2,4,36000.0,159.0,0
383042,500.0,2,4,60000.0,115.0,0
439549,500.0,2,4,36000.0,149.0,0
363642,1000.0,2,4,48000.0,125.0,0
88584,15000.0,5,3,150000.0,12.99,0
135590,10000.0,3,2,60000.0,14.14,0
45004,4000.0,19,1,42000.0,115.0,0
238796,1000.0,2,2,42000.0,31.57,0
55936,27500.0,5,2,120000.0,14.29,0
240974,999.0,2,4,72000.0,199.0,0
62816,6000.0,5,2,85000.0,16.22,0
115458,10000.0,14,2,222000.0,19.06,0
16201,1400.0,2,4,50400.0,159.0,0
250011,999.0,2,1,24000.0,249.0,0
90833,2000.0,2,2,78000.0,149.0,0
294991,40000.0,2,2,169114.0,19.43,0
107719,18000.0,4,3,21000.0,17.84,0
73761,500.0,2,4,36000.0,149.0,0
115375,25000.0,5,3,200000.0,12.96,0
125951,20000.0,5,3,125870.0,10.62,0
244207,500.0,2,4,72000.0,149.0,0
262926,5000.0,2,2,119000.0,29.9444,0
310860,40000.0,2,1,82000.0,30.54,0
302850,999.0,2,4,60000.0,149.0,0
149733,500.0,2,4,56400.0,149.0,0
307084,1000.0,2,1,36000.0,149.0,0
278229,9000.0,2,3,132000.0,7.45,0
237467,1000.0,2,4,39600.0,159.0,0
341638,18000.0,4,3,24000.0,26.03,0
432742,7500.0,2,1,38400.0,27.99,0
309189,2000.0,15,1,98000.0,24.49,0
242691,5000.0,4,2,72000.0,31.72,0
89425,1000.0,4,2,42000.0,98.491,0
458282,1000.0,2,4,60000.0,159.0,0
200689,40000.0,5,2,172000.0,25.56,0
119282,2000.0,4,1,114000.0,149.0,0
313353,5000.0,2,2,72000.0,26.98,0
442779,999.0,2,4,60000.0,159.0,0
17267,1000.0,4,2,42000.0,33.64,0
453476,30000.0,2,2,133000.0,8.65,0
175470,5000.0,2,2,48000.0,17.86,0
453496,30000.0,2,2,133000.0,11.2599,0
422274,800.0,2,4,24000.0,159.0,0
181479,700.0,4,2,36000.0,23.01,0
190945,36000.0,2,4,122165.0,18.61,0
427317,1000.0,4,2,72000.0,34.99,0
273979,3000.0,20,3,53000.0,21.25,0
419139,999.0,2,4,60000.0,149.0,0
428744,5000.0,2,1,163000.0,0.2816,0
235869,1000.0,4,2,42000.0,27.99,0
42177,25025.0,14,2,200000.0,12.99,0
57609,500.0,2,1,36000.0,208.56,0
246247,85000.0,2,3,160000.0,26.91,0
143752,1000.0,14,2,42000.0,28.41,0
280791,20000.0,3,3,44000.0,13.1437,0
411691,6500.0,2,2,126000.0,11.74,0
345447,12000.0,3,2,40000.0,14.14,0
37065,3000.0,2,4,25008.0,35.99,0
37775,500.0,2,4,18000.0,159.0,0
444233,30000.0,3,2,60000.0,29.64,0
435994,2000.0,2,1,24000.0,149.0,0
390396,1000.0,4,1,24000.0,292.0,0
429773,1000.0,4,2,60000.0,64.844,0
439423,20000.0,3,2,70000.0,21.49,0
64091,1000.0,2,4,24000.0,249.0,0
221938,800.0,2,4,18000.0,249.0,0
50418,30000.0,2,2,149000.0,14.57,0
414040,10000.0,2,2,240000.0,12.0,0
434475,500.0,2,4,36000.0,199.0,0
78904,5000.0,1,2,65000.0,21.79,0
265132,1000.0,4,2,18000.0,98.792,0
172833,1000.0,2,4,33000.0,149.0,0
233117,1000.0,4,3,72000.0,6.94,0
363205,999.0,2,4,18000.0,149.0,0
219290,15000.0,4,2,93000.0,11.21,0
199843,800.0,2,4,54000.0,159.0,0
241798,2000.0,2,2,45000.0,27.8,0
185054,1000.0,2,4,18000.0,427.426,0
380259,1000.0,4,2,42000.0,98.656,0
166091,1000.0,2,4,72000.0,149.0,0
387148,2000.0,2,1,19200.0,149.0,0
439164,1000.0,4,2,96000.0,32.08,0
106225,1000.0,2,3,48000.0,17.84,0
285357,1000.0,2,1,30000.0,149.0,0
343615,20000.0,2,3,90000.0,13.63962059021,0
287432,999.0,2,4,36000.0,175.0,0
124598,35000.0,2,3,1000000.0,14.9555,0
304409,30000.0,3,2,135000.0,20.73,0
330981,1000.0,7,1,24000.0,249.0,0
386783,800.0,2,4,48000.0,149.0,0
344216,5000.0,1,2,55000.0,14.54,0
185489,1000.0,4,2,54000.0,34.99,0
284830,500.0,2,4,67200.0,149.0,0
424348,500.0,2,4,36000.0,149.0,0
32117,10000.0,2,2,51000.0,14.931,0
28785,5000.0,2,2,105000.0,25.55,0
89731,1000.0,2,4,36000.0,249.0,0
135516,1000.0,2,1,48000.0,175.0,0
421684,2000.0,4,4,66000.0,149.0,0
104716,2000.0,2,1,60000.0,20.64,0
345874,800.0,2,4,36000.0,149.0,0
359292,12000.0,5,2,150000.0,11.95,0
455345,5000.0,2,2,114000.0,21.49,0
298060,800.0,2,4,60000.0,199.0,0
361800,999.0,2,4,19200.0,159.0,0
339597,1000.0,4,2,30000.0,98.636,0
388819,2500.0,2,1,79200.0,199.0,0
213468,1000.0,2,4,60000.0,147.85,0
408578,8500.0,2,1,62400.0,34.99,0
387560,20000.0,2,2,30000.0,22.93,0
54050,40000.0,3,2,77000.0,10.71,0
119551,60000.0,4,1,158000.0,28.9,0
233533,500.0,2,4,60000.0,249.0,0
404595,500.0,2,4,18000.0,159.0,0
425269,1000.0,2,1,25008.0,249.0,0
33579,999.0,2,4,60000.0,159.0,0
342407,7000.0,5,3,43606.0,12.99,0
6693,5000.0,5,2,55000.0,27.02,0
81058,1000.0,2,1,24000.0,208.56,0
400901,1000.0,2,4,24000.0,199.0,0
258917,19075.0,1,3,170000.0,7.91460971832276,0
64319,2000.0,9,1,60000.0,64.708,0
335462,999.0,2,4,19200.0,35.99,0
264348,2000.0,2,1,78000.0,27.8,0
427172,12000.0,3,2,50000.0,35.99,0
397780,1000.0,2,4,30000.0,159.0,0
329183,800.0,2,4,54000.0,35.99,0
134361,5000.0,2,2,32000.0,29.25,0
325135,500.0,2,4,42000.0,149.0,0
370208,1000.0,2,2,24000.0,64.738,0
407573,25000.0,3,2,55000.0,14.07,0
283090,9000.0,6,1,68000.0,19.68,0
346191,500.0,2,4,54000.0,149.0,0
211578,700.0,2,1,24000.0,159.0,0
115287,999.0,2,4,19200.0,149.0,0
93353,10000.0,2,2,130000.0,98.691,0
98997,25000.0,2,3,100000.0,17.35,0
187980,2000.0,2,1,60000.0,35.99,0
262255,60000.0,15,3,221229.0,11.24,0
318420,7000.0,3,2,70000.0,11.2599,0
36066,5000.0,2,2,40000.0,27.98,0
352689,2000.0,2,1,156000.0,208.56,0
264531,800.0,2,4,30000.0,199.0,0
220052,1000.0,4,2,66000.0,34.99,0
229113,15000.0,2,3,30000.0,23.8,0
164642,800.0,2,4,234000.0,159.0,0
370906,500.0,2,4,78000.0,149.0,0
433131,1000.0,2,1,24000.0,35.99,0
312448,25000.0,2,2,82000.0,20.36,0
262409,500.0,4,2,49200.0,35.99,0
288429,1000.0,2,1,60000.0,22.97,0
188034,12000.0,4,2,47000.0,18.15,0
303724,25000.0,2,1,99000.0,29.722,0
401862,1000.0,2,4,24000.0,208.56,0
161933,35000.0,2,3,50000.0,19.99,0
136953,2000.0,2,1,210000.0,149.0,0
81616,5000.0,13,4,60000.0,28.98,0
239775,1000.0,4,2,78000.0,65.115,0
411955,1000.0,2,4,60000.0,64.651,0
322209,500.0,2,4,60000.0,149.0,0
310141,1000.0,2,2,42000.0,98.874,0
105579,1000.0,2,4,36000.0,199.0,0
378008,700.0,2,4,35000.0,149.0,0
265862,300.0,2,4,42000.0,249.0,0
404672,999.0,2,4,19200.0,149.0,0
405688,1000.0,2,1,42000.0,421.018,0
268489,7500.0,3,1,56216.0,35.99,0
197262,1000.0,2,1,24000.0,97.541,0
222775,500.0,2,4,25008.0,149.0,0
137144,500.0,2,4,48000.0,149.0,0
42646,300.0,2,2,36000.0,35.99,0
209311,500.0,2,4,36000.0,149.0,0
172398,3000.0,2,5,50000.0,0.3002,0
81758,9000.0,2,2,45000.0,19.09,0
102454,5000.0,2,2,190000.0,10.2343,0
130479,19000.0,2,3,56000.0,10.43,0
281658,10000.0,2,2,34000.0,28.27,0
268616,500.0,2,4,18000.0,159.0,0
293448,10000.0,2,2,72000.0,64.746,0
125312,1000.0,2,4,36000.0,149.0,0
37040,500.0,2,4,67200.0,31.46,0
59403,20000.0,1,3,180000.0,7.45,0
168068,2000.0,5,1,36000.0,149.0,0
30863,1000.0,14,1,72000.0,64.705,0
252041,12000.0,3,1,70000.0,25.02,0
364529,999.0,2,4,18000.0,159.0,0
47345,1000.0,4,2,36000.0,64.626,0
227838,2000.0,2,1,18000.0,199.0,0
34970,5000.0,2,2,185000.0,20.3539,0
98368,1000.0,2,4,48000.0,159.99,0
350199,800.0,2,4,30000.0,249.0,0
220962,15000.0,3,1,190000.0,24.49,0
9531,5000.0,2,2,20000.0,10.2343,0
441436,31000.0,20,3,38000.0,15.72,0
449583,500.0,2,4,18000.0,249.0,0
302643,500.0,2,4,35004.0,149.0,0
420404,1000.0,2,1,24000.0,199.0,0
204301,800.0,2,4,45000.0,249.0,0
23127,20000.0,2,1,62000.0,14.0824,0
244405,800.0,2,4,48000.0,149.0,0
3008,1000.0,4,2,36000.0,98.5,0
425741,14200.0,3,1,39164.0,0.3599,0
281913,1000.0,4,2,60000.0,64.781,0
32367,10000.0,2,2,90000.0,27.99,0
37928,999.0,2,4,24000.0,249.0,0
458925,500.0,2,1,72000.0,425.988,0
241732,24000.0,2,1,84000.0,24.57,0
10241,1000.0,4,2,36000.0,64.709,0
456962,500.0,2,4,36000.0,149.0,0
344618,2000.0,2,1,46800.0,199.0,0
390464,1000.0,2,4,24000.0,31.02,0
228199,500.0,2,4,78000.0,23.25,0
434816,1000.0,4,2,78000.0,99.03,0
256614,999.0,2,4,24000.0,149.0,0
290502,5000.0,2,4,42000.0,98.622,0
154164,8000.0,2,4,55000.0,35.99,0
383040,500.0,2,4,60000.0,25.11,0
307457,1000.0,2,4,18000.0,149.0,0
284708,1000.0,4,2,156000.0,29.98,0
142373,5000.0,11,1,27000.0,18.43,0
285003,1000.0,2,4,18000.0,199.0,0
280659,5000.0,2,2,130000.0,33.9,0
266207,500.0,6,4,38000.0,211.0,0
234619,1000.0,2,4,30000.0,149.0,0
78815,5000.0,2,3,175000.0,21.48,0
22569,30000.0,2,2,65000.0,14.29,0
16331,1200.0,2,1,30000.0,159.0,0
36524,2000.0,2,1,48000.0,149.0,0
96772,1000.0,2,1,42000.0,148.975,0
452990,13000.0,2,2,75000.0,24.42,0
95287,1000.0,2,4,60000.0,159.0,0
64429,800.0,2,4,36000.0,35.99,0
372166,15000.0,15,3,80000.0,13.99,0
20200,800.0,2,4,66000.0,149.0,0
310845,5000.0,2,1,120000.0,33.88,0
378964,20000.0,5,3,72000.0,23.88,0
418188,15000.0,2,4,90200.0,35.95,0
11188,1000.0,4,2,36000.0,34.99,0
130447,15000.0,4,2,73500.0,20.41,0
457184,800.0,2,4,32496.0,149.0,0
372135,15000.0,15,3,80000.0,13.96,0
153740,5000.0,2,2,111000.0,33.87,0
223979,1000.0,2,4,36000.0,149.0,0
404778,1000.0,2,4,48000.0,149.0,0
221809,2500.0,2,1,48000.0,149.0,0
451845,1000.0,2,4,36000.0,149.0,0
314356,2500.0,2,1,42000.0,149.114,0
175151,2000.0,2,1,36000.0,249.0,0
310613,1000.0,4,4,25008.0,149.0,0
379330,1000.0,2,3,72000.0,12.53,0
302657,1000.0,2,4,24000.0,149.0,0
10554,2000.0,2,1,18000.0,159.0,0
353004,2000.0,2,1,36000.0,149.0,0
80035,3000.0,4,1,56000.0,35.95,0
39146,3000.0,12,4,56388.0,21.79,0
107491,40000.0,2,1,120000.0,29.46,0
433293,999.0,2,4,36000.0,159.0,0
135033,1000.0,4,2,66000.0,98.666,0
249840,500.0,2,4,18000.0,149.0,0
165308,10000.0,2,2,90000.0,17.36,0
67405,1000.0,2,4,25008.0,159.0,0
350848,10000.0,3,3,102000.0,9.49,0
256595,1000.0,2,4,36000.0,149.0,0
366590,200.0,2,4,60000.0,208.56,0
277799,5000.0,2,1,186000.0,149.0,0
43837,500.0,2,4,36000.0,149.0,0
120628,500.0,2,4,30000.0,149.0,0
107667,35000.0,4,3,37440.0,15.54,0
404854,40000.0,3,2,165000.0,17.53,0
250027,30000.0,5,2,95000.0,23.26,0
100587,1000.0,4,2,78000.0,292.0,0
287425,1000.0,2,1,42000.0,249.0,0
243341,1000.0,2,4,48000.0,149.0,0
200155,500.0,2,4,78000.0,249.0,0
114407,20000.0,2,2,55000.0,29.01,0
440708,50000.0,2,1,145000.0,26.99,0
399423,2000.0,11,1,60000.0,149.366,0
274176,2000.0,2,1,108000.0,249.0,0
133004,45000.0,1,3,127500.0,17.83,0
391618,1000.0,4,2,42000.0,28.68,0
14134,1000.0,2,1,36000.0,149.0,0
157048,5000.0,2,5,54000.0,98.644,0
123312,2500.0,14,1,28480.0,149.0,0
237782,5000.0,2,2,55000.0,27.98,0
222591,1000.0,2,4,60000.0,34.99,0
177733,2000.0,2,1,39000.0,292.0,0
190721,1000.0,2,4,42000.0,149.0,0
416601,1000.0,2,2,24000.0,23.25,0
8371,29000.0,3,1,52000.0,27.1049,0
30852,1200.0,2,2,78000.0,159.0,0
219084,10000.0,3,2,75000.0,20.3539,0
95686,999.0,2,4,78000.0,149.0,0
437207,500.0,2,4,78000.0,149.0,0
387964,18000.0,15,4,90000.0,26.95,0
12333,1000.0,2,4,36000.0,149.0,0
147337,5000.0,2,4,30000.0,149.0,0
328855,500.0,2,4,108000.0,249.0,0
151269,7000.0,6,2,70000.0,11.22,0
358404,999.0,2,4,72000.0,149.0,0
171199,3000.0,4,2,102000.0,35.98,0
141714,7350.0,2,3,73200.0,10.24,0
83279,500.0,2,1,156000.0,149.0,0
382173,1000.0,2,4,30000.0,149.0,0
374207,1000.0,2,4,24000.0,149.0,0
36240,500.0,2,4,36000.0,159.0,0
413433,1000.0,2,4,18000.0,159.0,0
284976,1000.0,2,4,39000.0,149.0,0
405607,5000.0,2,2,123000.0,27.8,0
318663,5000.0,2,2,65000.0,25.31,0
321643,26000.0,3,2,64500.0,14.24,0
294371,5000.0,2,4,85000.0,25.0,0
179925,25000.0,2,2,75000.0,18.7,0
152026,20000.0,2,2,60000.0,24.5,0
41958,1000.0,2,4,60000.0,29.71,0
319385,100000.0,5,3,120000.0,10.92,0
40020,2000.0,2,1,66000.0,65.015,0
70384,1000.0,4,2,36000.0,98.584,0
46874,15000.0,2,1,58000.0,29.99,0
185794,1000.0,2,4,51000.0,149.0,0
163884,1000.0,2,4,60000.0,149.0,0
333285,1000.0,2,4,72000.0,30.99,0
359187,999.0,2,4,48000.0,149.0,0
274653,8500.0,2,4,70000.0,27.98,0
285066,5000.0,2,3,72000.0,11.47,0
397983,1000.0,4,2,54000.0,22.42,0
143889,999.0,2,4,36000.0,159.0,0
96264,40000.0,1,3,21000.0,24.07,0
284273,1000.0,4,2,39000.0,35.99,0
317431,999.0,2,4,36000.0,175.0,0
23270,1000.0,4,2,36000.0,98.548,0
409633,5000.0,2,2,100000.0,28.78,0
170892,2500.0,2,1,66000.0,159.0,0
35942,1000.0,2,4,60012.0,25.43,0
143265,25000.0,5,1,250000.0,20.78,0
305040,800.0,2,4,60000.0,429.076,0
379562,1000.0,2,4,48000.0,149.0,0
26887,1000.0,2,4,30000.0,149.0,0
357855,1000.0,2,4,18000.0,295.63,0
147571,2000.0,2,1,36000.0,149.0,0
381386,1000.0,2,4,72000.0,149.0,0
140216,6500.0,5,1,83000.0,17.23,0
380453,7500.0,2,2,39600.0,98.568,0
240729,40000.0,2,2,315000.0,21.52,0
447468,1000.0,2,4,24000.0,159.0,0
18848,10000.0,3,1,80000.0,28.73,0
83272,23700.0,3,2,26000.0,14.91,0
200631,2000.0,2,1,61200.0,159.0,0
440124,1000.0,2,4,66000.0,64.72,0
39529,700.0,2,4,42000.0,149.0,0
130003,1000.0,2,4,48000.0,149.0,0
234632,22000.0,5,4,145000.0,14.57,0
166471,999.0,2,4,36000.0,115.0,0
278448,10000.0,14,2,140000.0,19.5,0
424614,800.0,2,4,36000.0,149.0,0
77598,2000.0,2,1,55200.0,149.0,0
286684,60000.0,5,3,400000.0,13.1511717910501,0
166526,5000.0,2,2,55000.0,15.5205,0
170096,5000.0,2,3,106000.0,9.027,0
178832,1000.0,4,2,36000.0,34.99,0
378030,30000.0,3,2,45000.0,14.97,0
56170,65000.0,1,3,75000.0,19.4,0
121576,800.0,2,4,54000.0,149.0,0
390083,2300.0,2,1,36000.0,149.0,0
431856,999.0,2,4,48000.0,149.0,0
188316,20000.0,5,3,500000.0,9.67,0
376688,20000.0,2,2,220000.0,14.14,0
191707,40000.0,2,2,80000.0,17.83,0
387298,1000.0,4,2,30000.0,64.731,0
157675,24000.0,3,1,154500.0,22.77,0
360980,8000.0,3,1,70000.0,25.69,0
367669,1000.0,4,2,36000.0,64.713,0
293916,800.0,2,4,30000.0,199.0,0
2660,5000.0,2,2,27000.0,159.0,0
311326,999.0,2,4,24000.0,149.0,0
373967,5000.0,2,2,60000.0,26.98,0
427338,2000.0,2,1,36000.0,149.0,0
